id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	raw_id	abs_air_humidity	affection_status	age	agrochem_addition	air_temp	air_temp_regm	al_sat	al_sat_meth	alkalinity	alkyl_diethers	altitude	aminopept_act	ammonium	amniotic_fluid_color	analyte_type	anamorph	animal_env	annual_season_precpt	annual_season_temp	antibiotic_regm	antiviral_treatment_agent	atmospheric_data	authority	bac_prod	bac_resp	bacteria_carb_prod	barometric_press	beta_lactamase_family	bio_material	biochem_oxygen_dem	biomass	biomaterial_provider	biospecimen_repository	biospecimen_repository_sample_id	biotic_relationship	biovar	birth_control	birth_date	birth_location	bishomohopanol	blood_blood_disord	body_habitat	body_mass_index	body_product	breed	breeding_history	breeding_method	bromide	build_occup_type	building_setting	calcium	carb_dioxide	carb_nitro_ratio	carbapenemase	cell_line	cell_subtype	cell_type	chem_administration	chem_mutagen	chem_oxygen_dem	child_of	chloride	chlorophyll	climate_environment	clone	clone_lib	collected_by	collection_date	collection_device	collection_method	component_organism	compound	conduc	crop_rotation	cultivar	culture_collection	cur_land_use	cur_vegetation	cur_vegetation_meth	date_of_prior_antiviral_treat	date_of_prior_sars_cov_2_infection	date_of_sars_cov_2_vaccination	death_date	density	depth	derived_from	dermatology_disord	description	dev_stage	dew_point	diet	diet_last_six_month	diether_lipids	disease	disease_stage	diss_carb_dioxide	diss_hydrogen	diss_inorg_carb	diss_inorg_nitro	diss_inorg_phosp	diss_org_carb	diss_org_nitro	diss_oxygen	dominant_hand	dose	douche	down_par	drainage_class	drug_usage	dry_mass	ecotype	edta_inhibitor_tested	efficiency_percent	elev	emulsions	encoded_traits	env_broad_scale	env_local_scale	env_medium	env_package	estimated_size	ethnicity	experimental_factor	exposure_event	extrachrom_elements	extreme_event	extreme_salinity	family_id	family_relationship	fao_class	fertilizer_regm	filter_type	fire	flooding	fluor	foetal_health_stat	food_source	forma	forma_specialis	fungicide_regm	gap_accession	gap_consent_code	gap_consent_short_name	gap_sample_id	gap_subject_id	gaseous_environment	gaseous_substances	gastrointest_disord	genotype	geo_loc_exposure	geo_loc_name	gestation_state	gisaid_accession	gisaid_virus_name	glucosidase_act	gravidity	gravity	growth_hormone_regm	growth_med	growth_protocol	gynecologic_disord	haplotype	health_state	heat_cool_type	heavy_metals	heavy_metals_meth	height_or_length	herbicide_regm	histological_type	hiv_stat	horizon	horizon_meth	host	host_age	host_anatomical_material	host_anatomical_part	host_blood_press_diast	host_blood_press_syst	host_body_habitat	host_body_mass_index	host_body_product	host_body_temp	host_color	host_common_name	host_description	host_diet	host_disease	host_disease_outcome	host_disease_stage	host_dry_mass	host_family_relationship	host_genotype	host_growth_cond	host_health_state	host_height	host_hiv_stat	host_housing	host_infra_specific_name	host_infra_specific_rank	host_last_meal	host_length	host_life_stage	host_occupation	host_phenotype	host_pulse	host_recent_travel_loc	host_recent_travel_return_date	host_sex	host_shape	host_specimen_voucher	host_subject_id	host_substrate	host_taxid	host_tissue_sampled	host_tot_mass	host_variety	host_wet_mass	hrt	humidity	humidity_regm	hysterectomy	identified_by	ifsac_category	ihmc_medication_code	image_file	indoor_space	indoor_surf	indust_eff_percent	infra_specific_name	infra_specific_rank	inorg_particles	intended_consumer	investigation_type	is_tumor	isol_growth_condt	isolate	isolate_name_alias	isolation_source	karyotype	kidney_disord	lab_host	label	last_meal	lat_lon	life_stage	light_intensity	light_type	link_addit_analys	link_class_info	link_climate_info	liver_disord	local_class	local_class_meth	magnesium	maternal_health_stat	mating_type	mean_frict_vel	mean_peak_frict_vel	mechanical_damage	medic_hist_perform	menarche	menopause	methane	microbial_biomass	microbial_biomass_meth	mineral_nutr_regm	misc_param	molecular_data_type	morphology	n_alkanes	narms_isolate_number	nitrate	nitrite	nitro	non_mineral_nutr_regm	nose_mouth_teeth_throat_disord	nose_throat_disord	num_replicons	occup_samp	occupant_dens_samp	occupation	omics_observ_id	org_carb	org_matter	org_nitro	org_particles	organism_count	orgmod_note	original_subject_id	outbreak	oxy_stat_samp	oxygen	part_org_carb	part_org_nitro	particle_class	passage_history	passage_method	passage_number	pathogenicity	pathotype	pathovar	perturbation	pesticide_regm	pet_farm_animal	petroleum_hydrocarb	ph	ph_meth	ph_regm	phaeopigments	phenotype	phosphate	phosplipid_fatt_acid	photon_flux	plant_body_site	plant_growth_med	plant_product	ploidy	pollutants	pool_dna_extracts	population	population_description	porosity	potassium	pre_treatment	pregnancy	pressure	previous_land_use	previous_land_use_meth	primary_prod	primary_treatment	prior_sars_cov_2_antiviral_treat	prior_sars_cov_2_infection	prior_sars_cov_2_vaccination	profile_position	project_name	propagation	pulmonary_disord	pulse	purpose_of_sampling	purpose_of_sequencing	purpose_of_ww_sampling	purpose_of_ww_sequencing	race	radiation_regm	rainfall_regm	reactor_type	redox_potential	ref_biomaterial	reference_material	rel_air_humidity	rel_to_oxygen	repository	resp_part_matter	risk_group	salinity	salinity_meth	salt_regm	same_as	samp_collect_device	samp_mat_process	samp_salinity	samp_size	samp_sort_meth	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	sample_name	sample_type	sars_cov_2_diag_gene_name_1	sars_cov_2_diag_gene_name_2	sars_cov_2_diag_pcr_ct_value_1	sars_cov_2_diag_pcr_ct_value_2	season_environment	secondary_treatment	sediment_type	sequenced_by	serogroup	serotype	serovar	sewage_type	sex	sexual_act	sieving	silicate	size_frac	slope_aspect	slope_gradient	sludge_retent_time	smoker	sodium	soil_type	soil_type_meth	solar_irradiance	soluble_inorg_mat	soluble_org_mat	soluble_react_phosp	source_material_id	source_name	source_type	source_uvig	space_typ_state	special_diet	specimen_voucher	standing_water_regm	store_cond	strain	stud_book_number	study_complt_stat	study_design	study_disease	study_name	sub_species	subclone	subgroup	subject_is_affected	submitted_sample_id	submitted_subject_id	submitter_handle	subspecf_gen_lin	subsrc_note	substrain	substrate	substructure_type	subtype	sulfate	sulfide	super_population_code	super_population_description	surf_air_cont	surf_humidity	surf_material	surf_moisture	surf_moisture_ph	surf_temp	suspend_part_matter	suspend_solids	teleomorph	temp	tertiary_treatment	texture	texture_meth	tidal_stage	tillage	time_last_toothbrush	time_since_last_wash	tiss_cult_growth_med	tissue	tissue_lib	tot_carb	tot_depth_water_col	tot_diss_nitro	tot_inorg_nitro	tot_mass	tot_n_meth	tot_nitro	tot_org_c_meth	tot_org_carb	tot_part_carb	tot_phosp	tot_phosphate	travel_out_six_month	treatment	trophic_level	turbidity	twin_sibling	typ_occupant_dens	type_status	type_strain	urine_collect_meth	urogenit_disord	urogenit_tract_disor	vaccine_received	variety	ventilation_rate	ventilation_type	virus_enrich_appr	virus_isolate_of_prior_infection	wastewater_type	water_content	water_content_soil	water_content_soil_meth	water_current	water_temp_regm	watering_regm	weight_loss_3_month	wet_mass	wind_direction	wind_speed	ww_endog_control_1	ww_endog_control_1_conc	ww_endog_control_1_protocol	ww_endog_control_1_units	ww_endog_control_2	ww_endog_control_2_conc	ww_endog_control_2_protocol	ww_endog_control_2_units	ww_flow	ww_industrial_effluent_percent	ww_ph	ww_population	ww_population_source	ww_pre_treatment	ww_primary_sludge_retention_time	ww_processing_protocol	ww_sample_duration	ww_sample_matrix	ww_sample_salinity	ww_sample_site	ww_sample_type	ww_surv_jurisdiction	ww_surv_system_sample_id	ww_surv_target_1	ww_surv_target_1_conc	ww_surv_target_1_conc_unit	ww_surv_target_1_extract	ww_surv_target_1_extract_unit	ww_surv_target_1_gene	ww_surv_target_1_known_present	ww_surv_target_1_protocol	ww_surv_target_2	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_extract	ww_surv_target_2_extract_unit	ww_surv_target_2_gene	ww_surv_target_2_known_present	ww_surv_target_2_protocol	ww_temperature	ww_total_suspended_solids
BIOSAMPLE:SAMEA7723893	SAMEA7723893	17116475	SAMEA7723893	ERS5471271		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:57.200	749906	gut metagenome	13114.girguis.50.s010		Right whale feces (from individual EG4)	17116475																																																																																																																		0			marine biome	animal-associated habitat	feces	host-associated																															Canada:Nova Scotia,Bay of Fundy																						Eubalaena glacialis						UBERON:feces		UBERON:feces			North Atlantic Right Whale		carnivore																adult						not determined					27606	UBERON:feces																																																																																																																									50-GirguisEMPWhales																																	qiita_sid_13114:13114.girguis.50.s010	stool																																																																																																																																																																	
BIOSAMPLE:SAMEA7723892	SAMEA7723892	17116474	SAMEA7723892	ERS5471270		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:57.153	749906	gut metagenome	13114.girguis.50.s006		Humpback whale feces (from individual AK2)	17116474																																																																																																																		0			marine biome	animal-associated habitat	feces	host-associated																															USA: State of Alaska,Seymour Canal																						Megaptera novaeangliae						UBERON:feces		UBERON:feces			Humpback Whale		carnivore																adult						not determined					9773	UBERON:feces																																																																																																																									50-GirguisEMPWhales																																	qiita_sid_13114:13114.girguis.50.s006	stool																																																																																																																																																																	
BIOSAMPLE:SAMEA7723891	SAMEA7723891	17116473	SAMEA7723891	ERS5471269		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:57.107	749906	gut metagenome	13114.girguis.50.s004		Fin whale feces (from individual BP4)	17116473																																																																																																																		0			marine biome	animal-associated habitat	feces	host-associated																															USA: Commonwealth of Massachusetts																						Balaenoptera physalus						UBERON:feces		UBERON:feces			Fin Whale		carnivore																adult						not determined					9770	UBERON:feces																																																																																																																									50-GirguisEMPWhales																																	qiita_sid_13114:13114.girguis.50.s004	stool																																																																																																																																																																	
BIOSAMPLE:SAMEA7723890	SAMEA7723890	17116472	SAMEA7723890	ERS5471268		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:57.060	749906	gut metagenome	13114.girguis.50.s003		Fin whale feces (from individual BP3)	17116472																																																																																																																		0			marine biome	animal-associated habitat	feces	host-associated																															USA: Commonwealth of Massachusetts																						Balaenoptera physalus						UBERON:feces		UBERON:feces			Fin Whale		carnivore																adult						not determined					9770	UBERON:feces																																																																																																																									50-GirguisEMPWhales																																	qiita_sid_13114:13114.girguis.50.s003	stool																																																																																																																																																																	
BIOSAMPLE:SAMEA7723889	SAMEA7723889	17116471	SAMEA7723889	ERS5471267		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.997	1417798	mollusc metagenome	13114.distel.72.s012		Frass, of feacal matter of Lyrodus pedicellatus	17116471																																																																																																																		0			marine biome	host-associated habitat	feces	host-associated																															USA: Commonwealth of Massachusetts,Massachusetts Bay																						Lyrodus pedicellatus						UBERON:feces		UBERON:feces			blacktip shipworm																													457830	UBERON:feces																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s012	shipworm feces																																																																																																																																																																	
BIOSAMPLE:SAMEA7723888	SAMEA7723888	17116470	SAMEA7723888	ERS5471266		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.950	1417798	mollusc metagenome	13114.distel.72.s010		Entire specimens of Bankia setacea	17116470																																																																																																																		0			marine biome	host-associated habitat	organic material	host-associated																															USA: State of Washington,Puget Sound																						Bankia setacea						UBERON:adult organism		UBERON:tissue			feathery shipworm																													693219	UBERON:organism substance																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s010	shipworm tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723887	SAMEA7723887	17116469	SAMEA7723887	ERS5471265		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.903	1417798	mollusc metagenome	13114.distel.72.s009		Frass, of feacal matter of Bankia setacea	17116469																																																																																																																		0			marine biome	host-associated habitat	feces	host-associated																															USA: Commonwealth of Massachusetts,Massachusetts Bay																						Bankia setacea						UBERON:feces		UBERON:feces			feathery shipworm																													693219	UBERON:feces																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s009	shipworm feces																																																																																																																																																																	
BIOSAMPLE:SAMEA7723886	SAMEA7723886	17116468	SAMEA7723886	ERS5471264		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.857	1417798	mollusc metagenome	13114.distel.72.s008		Frass, of feacal matter of Bankia setacea	17116468																																																																																																																		0			marine biome	host-associated habitat	feces	host-associated																															USA: Commonwealth of Massachusetts,Massachusetts Bay																						Bankia setacea						UBERON:feces		UBERON:feces			feathery shipworm																													693219	UBERON:feces																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s008	shipworm feces																																																																																																																																																																	
BIOSAMPLE:SAMEA7723885	SAMEA7723885	17116467	SAMEA7723885	ERS5471263		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.810	1417798	mollusc metagenome	13114.distel.72.s007		Frass, of feacal matter of Bankia setacea	17116467																																																																																																																		0			marine biome	host-associated habitat	feces	host-associated																															USA: Commonwealth of Massachusetts,Massachusetts Bay																						Bankia setacea						UBERON:feces		UBERON:feces			feathery shipworm																													693219	UBERON:feces																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s007	shipworm feces																																																																																																																																																																	
BIOSAMPLE:SAMEA7723884	SAMEA7723884	17116466	SAMEA7723884	ERS5471262		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.747	1417798	mollusc metagenome	13114.distel.72.s006		Entire visceral mass taken	17116466																																																																																																																		0			marine biome	host-associated habitat	organic material	host-associated																															USA: State of Washington,Puget Sound																						Bankia setacea						UBERON:gastro-intestinal system		UBERON:tissue			feathery shipworm																													693219	UBERON:digestive tract																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s006	shipworm tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723883	SAMEA7723883	17116465	SAMEA7723883	ERS5471261		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.700	1417798	mollusc metagenome	13114.distel.72.s004		Gill taken from the shipworm species Bankia setacea	17116465																																																																																																																		0			marine biome	host-associated habitat	organic material	host-associated																															USA: State of Washington,Puget Sound																						Bankia setacea						UBERON:respiratory system		UBERON:tissue			feathery shipworm																													693219	UBERON:gill																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s004	shipworm gill																																																																																																																																																																	
BIOSAMPLE:SAMEA7723882	SAMEA7723882	17116464	SAMEA7723882	ERS5471260		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.653	1417798	mollusc metagenome	13114.distel.72.s003		Entire visceral mass taken	17116464																																																																																																																		0			marine biome	host-associated habitat	organic material	host-associated																															USA: State of Washington,Puget Sound																						Bankia setacea						UBERON:gastro-intestinal system		UBERON:tissue			feathery shipworm																													693219	UBERON:digestive tract																																																																																																																									Shipworm parts and wood																																	qiita_sid_13114:13114.distel.72.s003	shipworm tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723881	SAMEA7723881	17116463	SAMEA7723881	ERS5471259		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.573	410658	soil metagenome	13114.control.soil.under.rock.near.century.plant		control soil from UCSD	17116463																																																																																																																		193			urban biome	soil	soil	soil																															USA:CA,San Diego																																																																																																																																																																																																																									qiita_sid_13114:13114.control.soil.under.rock.near.century.plant	soil																																																																																																																																																																	
BIOSAMPLE:SAMEA7723880	SAMEA7723880	17116462	SAMEA7723880	ERS5471258		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.513	410658	soil metagenome	13114.control.soil.under.pine.tree.by.Skaggs		control soil from UCSD	17116462																																																																																																																		193			urban biome	soil	soil	soil																															USA:CA,San Diego																																																																																																																																																																																																																									qiita_sid_13114:13114.control.soil.under.pine.tree.by.Skaggs	soil																																																																																																																																																																	
BIOSAMPLE:SAMEA7723879	SAMEA7723879	17116461	SAMEA7723879	ERS5471257		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.467	410658	soil metagenome	13114.control.soil.grass.near.BRF		control soil from UCSD	17116461																																																																																																																		193			urban biome	soil	soil	soil																															USA:CA,San Diego																																																																																																																																																																																																																									qiita_sid_13114:13114.control.soil.grass.near.BRF	soil																																																																																																																																																																	
BIOSAMPLE:SAMEA7723878	SAMEA7723878	17116460	SAMEA7723878	ERS5471256		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.420	412755	marine sediment metagenome	13114.bowen.74.s013		Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying Spartina patens	17116460																																																																																																																		0			marine salt marsh biome	marine benthic feature	marine sediment	sediment																															USA: Commonwealth of Massachusetts,Plum Island																																																																																																																																																																																								Plum Island sediments																																	qiita_sid_13114:13114.bowen.74.s013	sediment																																																																																																																																																																	
BIOSAMPLE:SAMEA7723877	SAMEA7723877	17116459	SAMEA7723877	ERS5471255		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.370	412755	marine sediment metagenome	13114.bowen.74.s010		Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying tall Spartina alterniflora	17116459																																																																																																																		0			marine salt marsh biome	marine benthic feature	marine sediment	sediment																															USA: Commonwealth of Massachusetts,Plum Island																																																																																																																																																																																								Plum Island sediments																																	qiita_sid_13114:13114.bowen.74.s010	sediment																																																																																																																																																																	
BIOSAMPLE:SAMEA7723876	SAMEA7723876	17116458	SAMEA7723876	ERS5471254		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.323	412755	marine sediment metagenome	13114.bowen.74.s009		Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	17116458																																																																																																																		0			marine salt marsh biome	marine benthic feature	marine sediment	sediment																															USA: Commonwealth of Massachusetts,Plum Island																																																																																																																																																																																								Plum Island sediments																																	qiita_sid_13114:13114.bowen.74.s009	sediment																																																																																																																																																																	
BIOSAMPLE:SAMEA7723875	SAMEA7723875	17116457	SAMEA7723875	ERS5471253		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.277	412755	marine sediment metagenome	13114.bowen.74.s008		Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying Spartina patens	17116457																																																																																																																		0			marine salt marsh biome	marine benthic feature	marine sediment	sediment																															USA: Commonwealth of Massachusetts,Plum Island																																																																																																																																																																																								Plum Island sediments																																	qiita_sid_13114:13114.bowen.74.s008	sediment																																																																																																																																																																	
BIOSAMPLE:SAMEA7723874	SAMEA7723874	17116456	SAMEA7723874	ERS5471252		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.230	412755	marine sediment metagenome	13114.bowen.74.s007		Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying Spartina patens	17116456																																																																																																																		0			marine salt marsh biome	marine benthic feature	marine sediment	sediment																															USA: Commonwealth of Massachusetts,Plum Island																																																																																																																																																																																								Plum Island sediments																																	qiita_sid_13114:13114.bowen.74.s007	sediment																																																																																																																																																																	
BIOSAMPLE:SAMEA7723873	SAMEA7723873	17116455	SAMEA7723873	ERS5471251		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.183	412755	marine sediment metagenome	13114.bowen.74.s003		Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at ClubHead Creek underlying tall Spartina alterniflora	17116455																																																																																																																		0			marine salt marsh biome	marine benthic feature	marine sediment	sediment																															USA: Commonwealth of Massachusetts,Plum Island																																																																																																																																																																																								Plum Island sediments																																	qiita_sid_13114:13114.bowen.74.s003	sediment																																																																																																																																																																	
BIOSAMPLE:SAMEA7723872	SAMEA7723872	17116454	SAMEA7723872	ERS5471250		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.137	412755	marine sediment metagenome	13114.bowen.74.s002		Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	17116454																																																																																																																		0			marine salt marsh biome	marine benthic feature	marine sediment	sediment																															USA: Commonwealth of Massachusetts,Plum Island																																																																																																																																																																																								Plum Island sediments																																	qiita_sid_13114:13114.bowen.74.s002	sediment																																																																																																																																																																	
BIOSAMPLE:SAMEA7723871	SAMEA7723871	17116453	SAMEA7723871	ERS5471249		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.090	1297885	plant metagenome	13114.bittleston.68.s015		pitcher plant fluid	17116453																																																																																																																		229			temperate shrubland	wetland	pitcher plant fluid	plant-associated																															USA:MA,Harvard Forest																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s015	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723870	SAMEA7723870	17116452	SAMEA7723870	ERS5471248		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:56.027	1297885	plant metagenome	13114.bittleston.68.s014		pitcher plant fluid	17116452																																																																																																																		229			temperate shrubland	wetland	pitcher plant fluid	plant-associated																															USA:MA,Harvard Forest																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s014	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723869	SAMEA7723869	17116451	SAMEA7723869	ERS5471247		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.980	1297885	plant metagenome	13114.bittleston.68.s013		pitcher plant fluid	17116451																																																																																																																		229			temperate shrubland	wetland	pitcher plant fluid	plant-associated																															USA:MA,Harvard Forest																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s013	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723868	SAMEA7723868	17116450	SAMEA7723868	ERS5471246		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.933	1297885	plant metagenome	13114.bittleston.68.s012		pitcher plant fluid	17116450																																																																																																																		6			freshwater biome	wetland	organic material	plant-associated																															USA:AL,Weeks Bay																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s012	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723867	SAMEA7723867	17116449	SAMEA7723867	ERS5471245		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.887	1297885	plant metagenome	13114.bittleston.68.s011		pitcher plant fluid	17116449																																																																																																																		37			freshwater biome	wetland	organic material	plant-associated																															USA:FL,Eglin Air Force Base																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s011	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723866	SAMEA7723866	17116448	SAMEA7723866	ERS5471244		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.823	1297885	plant metagenome	13114.bittleston.68.s010		pitcher plant fluid	17116448																																																																																																																		66			flooded savanna	wetland	organic material	plant-associated																															USA:AL,Baldwin County																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s010	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723865	SAMEA7723865	17116447	SAMEA7723865	ERS5471243		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.777	1297885	plant metagenome	13114.bittleston.68.s009		pitcher plant fluid	17116447																																																																																																																		1050			tropical moist broadleaf forest	forest	pitcher plant fluid	plant-associated																															Malaysia:Maliau Basin Conservation Area																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s009	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723864	SAMEA7723864	17116446	SAMEA7723864	ERS5471242		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.730	1297885	plant metagenome	13114.bittleston.68.s008		pitcher plant fluid	17116446																																																																																																																		1050			tropical moist broadleaf forest	forest	pitcher plant fluid	plant-associated																															Malaysia:Maliau Basin Conservation Area																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s008	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723863	SAMEA7723863	17116445	SAMEA7723863	ERS5471241		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.683	1297885	plant metagenome	13114.bittleston.68.s007		pitcher plant fluid	17116445																																																																																																																		1050			tropical moist broadleaf forest	forest	pitcher plant fluid	plant-associated																															Malaysia:Maliau Basin Conservation Area																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s007	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723862	SAMEA7723862	17116444	SAMEA7723862	ERS5471240		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.637	1297885	plant metagenome	13114.bittleston.68.s006		pitcher plant fluid	17116444																																																																																																																		56			tropical moist broadleaf forest	forest	organic material	plant-associated																															Singapore:Bukit Timah Nature Reserve																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s006	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723861	SAMEA7723861	17116443	SAMEA7723861	ERS5471239		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.573	1297885	plant metagenome	13114.bittleston.68.s005		pitcher plant fluid	17116443																																																																																																																		56			tropical moist broadleaf forest	forest	organic material	plant-associated																															Singapore:Bukit Timah Nature Reserve																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s005	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723860	SAMEA7723860	17116442	SAMEA7723860	ERS5471238		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.527	1297885	plant metagenome	13114.bittleston.68.s004		pitcher plant fluid	17116442																																																																																																																		56			tropical moist broadleaf forest	forest	organic material	plant-associated																															Singapore:Bukit Timah Nature Reserve																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s004	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723859	SAMEA7723859	17116441	SAMEA7723859	ERS5471237		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.467	1297885	plant metagenome	13114.bittleston.68.s003		pitcher plant fluid	17116441																																																																																																																		29			temperate shrubland	wetland	organic material	plant-associated																															Australia:Western Australia,Two Peoples Bay Nature Reserve																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s003	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723858	SAMEA7723858	17116440	SAMEA7723858	ERS5471236		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.420	1297885	plant metagenome	13114.bittleston.68.s002		pitcher plant fluid	17116440																																																																																																																		29			temperate shrubland	wetland	organic material	plant-associated																															Australia:Western Australia,Two Peoples Bay Nature Reserve																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s002	pitcher plant fluid																																																																																																																																																																	
BIOSAMPLE:SAMEA7723857	SAMEA7723857	17116439	SAMEA7723857	ERS5471235		Generic	Generic.1.0	Generic	live	2020-12-19T16:05:55.370	1297885	plant metagenome	13114.bittleston.68.s001		pitcher plant fluid	17116439																																																																																																																		29			temperate shrubland	wetland	organic material	plant-associated																															Australia:Western Australia,Two Peoples Bay Nature Reserve																																																																																																																																																																																								Pitcher plant fluids from convergently evolved pitcher plants																																	qiita_sid_13114:13114.bittleston.68.s001	pitcher plant fluid																																																																																																																																																																	
